,Age,Country,Book_Count,Average_Rating,Above_Average
30017.0,57.0, Australia,1,8.0,0
30022.0,37.0, USA,10,7.2,1
30029.0,37.0, USA,23,6.913043478260869,1
30035.0,37.0, Canada,25,5.72,1
30042.0,19.0, USA,1,8.0,0
30046.0,45.0, USA,1,10.0,0
30059.0,42.0, USA,1,10.0,0
30072.0,11.0, USA,29,8.379310344827585,1
30081.0,25.0, USA,28,7.821428571428571,1
30094.0,44.0, USA,3,8.666666666666666,0
30104.0,37.0, USA,2,9.0,0
30116.0,49.0, Canada,3,7.666666666666667,0
30125.0,15.0, USA,10,8.4,1
30131.0,25.0, USA,5,9.4,0
30138.0,49.0, USA,1,7.0,0
30140.0,17.0, USA,1,9.0,0
30147.0,40.0, USA,1,5.0,0
30153.0,13.0, USA,1,7.0,0
30154.0,19.0, USA,1,8.0,0
30162.0,42.0, Canada,1,9.0,0
30164.0,25.0, USA,1,7.0,0
30170.0,53.0, Germany,2,8.5,0
30172.0,44.0, USA,1,7.0,0
30191.0,57.0, Japan,1,5.0,0
30202.0,42.0, Canada,8,7.625,1
30209.0,40.0, USA,2,5.5,0
30210.0,27.0, USA,9,7.555555555555555,1
30214.0,15.0, USA,1,9.0,0
30215.0,50.0, USA,2,8.5,0
30217.0,46.0, USA,1,7.0,0
30219.0,36.0, USA,1,10.0,0
30228.0,30.0, USA,2,7.0,0
30245.0,41.0, USA,10,7.2,1
30249.0,16.0, Lithuania,3,8.666666666666666,0
30257.0,36.0, USA,3,8.0,0
30261.0,27.0, USA,17,8.647058823529411,1
30267.0,50.0, USA,1,10.0,0
30270.0,42.0, USA,3,8.666666666666666,0
30273.0,25.0, USA,29,7.275862068965517,1
30274.0,51.0, USA,1,8.0,0
30276.0,49.0, USA,315,7.142857142857143,1
30281.0,52.0, USA,2,8.5,0
30290.0,29.0, USA,10,7.1,1
30291.0,54.0, USA,4,6.0,0
30295.0,39.0, USA,2,8.0,0
30302.0,35.0, USA,2,8.5,0
30307.0,61.0, USA,2,6.5,0
30310.0,19.0, USA,1,10.0,0
30319.0,41.0, USA,12,7.75,1
30323.0,34.0, USA,2,6.0,0
30324.0,33.0, Canada,7,7.714285714285714,1
30337.0,26.0, USA,1,10.0,0
30340.0,49.0, USA,1,5.0,0
30349.0,44.0, united kingdom,1,9.0,0
30378.0,48.0, USA,1,10.0,0
30385.0,31.0, united kingdom,11,8.363636363636363,1
30387.0,48.0, Australia,2,9.0,0
30389.0,33.0, USA,1,8.0,0
30390.0,28.0, USA,2,4.0,0
30399.0,15.0, USA,1,6.0,0
30404.0,42.0, Canada,1,8.0,0
30406.0,33.0, USA,7,5.428571428571429,1
30407.0,48.0, USA,1,8.0,0
30408.0,46.0, Canada,9,6.222222222222222,1
30416.0,65.0, USA,2,8.0,0
30427.0,13.0, new Zealand,1,7.0,0
30447.0,35.0, Canada,1,6.0,0
30455.0,12.0, USA,1,8.0,0
30466.0,24.0, USA,1,8.0,0
30467.0,15.0, new Zealand,1,7.0,0
30487.0,40.0, USA,85,7.435294117647059,1
30489.0,29.0, USA,1,10.0,0
30493.0,38.0, USA,5,8.4,0
30494.0,23.0, USA,1,10.0,0
30495.0,19.0, USA,13,9.461538461538462,1
30499.0,36.0, USA,1,8.0,0
30507.0,21.0, united kingdom,13,5.384615384615385,1
30509.0,51.0, united kingdom,1,10.0,0
30514.0,25.0, USA,1,10.0,0
30527.0,41.0, USA,2,8.0,0
30531.0,23.0, USA,14,8.714285714285714,1
30536.0,22.0, USA,1,8.0,0
30538.0,34.0, USA,2,6.0,0
30546.0,67.0, USA,1,6.0,0
30551.0,45.0, USA,2,6.5,0
30554.0,22.0, USA,5,7.2,0
30555.0,22.0, USA,17,6.352941176470588,1
30558.0,17.0, USA,2,7.5,0
30575.0,46.0, USA,1,5.0,0
30577.0,26.0, USA,5,7.6,0
30581.0,18.0, Canada,1,5.0,0
30583.0,53.0, USA,1,8.0,0
30594.0,25.0, USA,19,7.7368421052631575,1
30618.0,32.0, USA,1,8.0,0
30625.0,55.0, USA,1,7.0,0
30629.0,42.0, USA,1,9.0,0
30630.0,49.0, USA,3,6.666666666666667,0
30642.0,18.0, USA,2,6.5,0
30644.0,39.0, USA,1,10.0,0
30645.0,64.0, USA,6,9.5,0
30651.0,60.0, USA,1,4.0,0
30655.0,24.0, USA,3,7.0,0
30659.0,32.0, USA,1,7.0,0
30663.0,47.0, USA,2,7.5,0
30667.0,24.0, USA,14,8.642857142857142,1
30669.0,23.0, Canada,1,7.0,0
30672.0,56.0, USA,1,4.0,0
30690.0,40.0, united kingdom,1,8.0,0
30691.0,11.0, new Zealand,1,3.0,0
30701.0,42.0, Canada,1,8.0,0
30711.0,32.0, Australia,136,7.323529411764706,1
30714.0,27.0, Germany,1,8.0,0
30716.0,23.0, USA,24,6.708333333333333,1
30727.0,26.0, Germany,16,7.75,1
30730.0,31.0, USA,1,2.0,0
30742.0,31.0, USA,2,8.0,0
30744.0,31.0, USA,5,6.4,0
30770.0,39.0, united kingdom,12,7.166666666666667,1
30776.0,25.0, USA,1,8.0,0
30779.0,18.0, Canada,18,7.944444444444445,1
30781.0,28.0, USA,4,8.25,0
30783.0,55.0, USA,1,10.0,0
30795.0,24.0, USA,15,5.666666666666667,1
30806.0,24.0, Canada,20,7.05,1
30807.0,39.0, USA,1,7.0,0
30811.0,44.0, united kingdom,2,7.5,0
30814.0,76.0, USA,5,7.4,0
30815.0,54.0, USA,2,8.0,0
30824.0,45.0, USA,19,8.631578947368421,1
30831.0,43.0, Germany,1,7.0,0
30836.0,55.0, USA,1,8.0,0
30838.0,56.0, USA,8,6.5,1
30848.0,38.0, Canada,2,7.0,0
30864.0,36.0, USA,3,7.666666666666667,0
30875.0,54.0, USA,1,9.0,0
30881.0,41.0, Germany,1,6.0,0
30887.0,38.0, USA,10,7.8,1
30891.0,55.0, USA,1,7.0,0
30898.0,43.0, USA,33,6.636363636363637,1
30906.0,31.0, USA,9,7.666666666666667,1
30910.0,37.0, USA,1,5.0,0
30917.0,42.0, USA,1,10.0,0
30918.0,37.0, USA,1,9.0,0
30923.0,36.0, USA,3,7.666666666666667,0
30925.0,41.0, USA,9,6.0,1
30937.0,27.0, USA,1,8.0,0
30961.0,60.0, USA,2,7.5,0
30964.0,34.0, USA,2,8.0,0
30968.0,65.0, USA,6,7.5,0
30971.0,67.0, USA,9,8.555555555555555,1
30972.0,47.0, USA,43,7.162790697674419,1
30979.0,41.0, USA,23,5.086956521739131,1
30980.0,46.0, Canada,1,8.0,0
30982.0,46.0, USA,1,8.0,0
30987.0,55.0, USA,1,8.0,0
30989.0,55.0, USA,11,6.909090909090909,1
30990.0,55.0, USA,1,8.0,0
31005.0,53.0, Spain,1,8.0,0
31008.0,29.0, united kingdom,36,7.111111111111111,1
31009.0,48.0, USA,1,9.0,0
31010.0,60.0, USA,11,7.181818181818182,1
31021.0,57.0, Canada,4,6.75,0
31023.0,16.0, USA,1,7.0,0
31059.0,12.0, USA,1,8.0,0
31060.0,14.0, USA,1,10.0,0
31065.0,55.0, USA,1,7.0,0
31078.0,27.0, USA,2,9.0,0
31080.0,26.0, USA,10,6.9,1
31099.0,29.0, USA,18,6.833333333333333,1
31102.0,57.0, USA,3,6.333333333333333,0
31104.0,18.0, USA,1,8.0,0
31109.0,47.0, USA,1,8.0,0
31116.0,15.0, USA,1,10.0,0
31119.0,48.0, USA,1,10.0,0
31139.0,36.0, Canada,4,8.5,0
31140.0,40.0, USA,6,7.166666666666667,0
31141.0,37.0, USA,1,10.0,0
31146.0,24.0, USA,1,5.0,0
31148.0,62.0, Australia,2,7.0,0
31152.0,50.0, USA,1,6.0,0
31158.0,33.0, USA,10,6.2,1
31171.0,46.0, USA,1,8.0,0
31188.0,50.0, Canada,1,8.0,0
31199.0,35.0, USA,2,9.0,0
31220.0,14.0, Australia,1,10.0,0
31226.0,33.0, Bulgaria,18,8.38888888888889,1
31230.0,42.0, united kingdom,6,7.666666666666667,0
31238.0,68.0, USA,1,5.0,0
31245.0,34.0, USA,7,8.428571428571429,1
31250.0,34.0, USA,8,4.75,1
31252.0,53.0, USA,4,9.0,0
31266.0,33.0, USA,1,4.0,0
31299.0,74.0, USA,4,8.5,0
31303.0,40.0, Canada,1,10.0,0
31308.0,38.0, USA,34,7.735294117647059,1
31310.0,28.0, USA,1,9.0,0
31315.0,34.0, USA,328,8.454268292682928,1
31330.0,50.0, Israel,1,7.0,0
31332.0,18.0, USA,3,7.0,0
31338.0,15.0, turkey,1,5.0,0
31342.0,66.0, USA,5,8.8,0
31343.0,75.0, USA,16,8.1875,1
31348.0,25.0, USA,1,10.0,0
31349.0,43.0, USA,1,7.0,0
31352.0,43.0, USA,1,5.0,0
31355.0,44.0, USA,11,6.818181818181818,1
31381.0,24.0, USA,2,8.5,0
31386.0,38.0, USA,8,7.625,1
31391.0,38.0, USA,65,9.061538461538461,1
31406.0,31.0, USA,11,8.636363636363637,1
31410.0,46.0, USA,1,5.0,0
31412.0,36.0, USA,13,9.153846153846153,1
31418.0,54.0, USA,1,10.0,0
31419.0,42.0, Switzerland,1,9.0,0
31424.0,22.0, USA,3,5.666666666666667,0
31447.0,51.0, USA,1,5.0,0
31450.0,34.0, USA,2,8.5,0
31464.0,59.0, Switzerland,5,8.6,0
31466.0,26.0, Canada,17,9.235294117647058,1
31468.0,33.0, USA,40,5.0,1
31485.0,28.0, USA,1,8.0,0
31490.0,25.0, USA,1,9.0,0
31492.0,26.0, USA,1,8.0,0
31505.0,50.0, USA,1,10.0,0
31514.0,45.0, USA,1,10.0,0
31515.0,46.0, USA,1,8.0,0
31520.0,64.0, USA,1,10.0,0
31528.0,59.0, USA,7,7.571428571428571,1
31529.0,43.0, USA,3,8.666666666666666,0
31533.0,24.0, USA,3,9.0,0
31539.0,59.0, USA,1,6.0,0
31556.0,51.0, USA,290,7.0793103448275865,1
31562.0,48.0, USA,1,6.0,0
31567.0,61.0, USA,1,10.0,0
31571.0,52.0, USA,1,10.0,0
31580.0,33.0, USA,2,4.5,0
31593.0,43.0, USA,1,9.0,0
31594.0,30.0, USA,19,6.631578947368421,1
31609.0,44.0, USA,11,6.636363636363637,1
31620.0,34.0, USA,1,7.0,0
31628.0,31.0, USA,1,9.0,0
31635.0,26.0, USA,1,6.0,0
31639.0,17.0, USA,3,7.333333333333333,0
31644.0,44.0, USA,1,4.0,0
31647.0,33.0, Norway,1,9.0,0
31650.0,34.0, USA,1,8.0,0
31657.0,49.0, USA,3,8.666666666666666,0
31658.0,40.0, USA,1,10.0,0
31659.0,27.0, USA,2,6.0,0
31660.0,46.0, USA,4,8.25,0
31663.0,25.0, Germany,1,9.0,0
31667.0,55.0, USA,1,10.0,0
31671.0,42.0, USA,1,10.0,0
31677.0,36.0, USA,1,8.0,0
31683.0,30.0, USA,2,8.0,0
31692.0,33.0, USA,3,7.0,0
31695.0,47.0, USA,3,8.666666666666666,0
31702.0,39.0, USA,5,6.8,0
31709.0,13.0, USA,1,8.0,0
31714.0,64.0, Canada,6,6.666666666666667,0
31717.0,10.0, Austria,2,6.0,0
31736.0,59.0, USA,1,7.0,0
31750.0,73.0, USA,1,10.0,0
31757.0,51.0, USA,1,8.0,0
31763.0,15.0, USA,1,9.0,0
31767.0,15.0, USA,1,10.0,0
31778.0,39.0, Canada,1,7.0,0
31786.0,46.0, USA,1,9.0,0
31790.0,55.0, USA,2,4.5,0
31803.0,42.0, Malaysia,1,3.0,0
31810.0,17.0, Lithuania,3,10.0,0
31815.0,47.0, USA,1,10.0,0
31816.0,36.0, USA,7,7.428571428571429,1
31817.0,44.0, Canada,1,8.0,0
31818.0,35.0, USA,1,8.0,0
31820.0,33.0, Canada,3,6.666666666666667,0
31826.0,54.0, USA,394,9.84010152284264,1
31831.0,46.0, new Zealand,1,6.0,0
31838.0,42.0, USA,13,7.461538461538462,1
31841.0,19.0, USA,5,7.4,0
31844.0,52.0, USA,1,7.0,0
31852.0,32.0, USA,1,6.0,0
31853.0,61.0, USA,1,7.0,0
31858.0,56.0, USA,2,7.0,0
31874.0,46.0, USA,2,8.5,0
31875.0,15.0, USA,1,7.0,0
31889.0,22.0, USA,1,8.0,0
31900.0,12.0, USA,26,8.307692307692308,1
31902.0,40.0, USA,2,8.5,0
31916.0,32.0, USA,1,8.0,0
31919.0,52.0, USA,16,7.1875,1
31922.0,38.0, USA,1,10.0,0
31930.0,36.0, USA,1,10.0,0
31948.0,49.0, USA,16,6.75,1
31950.0,34.0, Australia,12,7.916666666666667,1
31972.0,68.0, USA,1,8.0,0
31978.0,56.0, USA,11,8.636363636363637,1
31979.0,13.0, USA,1,10.0,0
31983.0,14.0, USA,3,6.0,0
31984.0,40.0, Germany,14,5.285714285714286,1
31987.0,36.0, USA,7,6.428571428571429,1
32000.0,30.0, USA,1,7.0,0
32002.0,35.0, USA,1,10.0,0
32005.0,14.0, USA,4,8.75,0
32008.0,42.0, USA,3,6.666666666666667,0
32014.0,37.0, USA,1,5.0,0
32024.0,53.0, USA,2,9.5,0
32027.0,15.0, USA,1,7.0,0
32030.0,35.0, Canada,1,7.0,0
32033.0,35.0, united kingdom,1,2.0,0
32034.0,50.0, USA,13,7.153846153846154,1
32037.0,42.0, USA,1,8.0,0
32039.0,40.0, USA,8,7.125,1
32041.0,38.0, united kingdom,1,7.0,0
32049.0,33.0, USA,6,6.5,0
32057.0,41.0, USA,1,9.0,0
32067.0,14.0, USA,1,8.0,0
32074.0,31.0, USA,1,8.0,0
32083.0,42.0, Canada,1,7.0,0
32087.0,60.0, USA,6,7.666666666666667,0
32089.0,17.0, USA,2,5.5,0
32092.0,36.0, USA,2,5.5,0
32097.0,33.0, Canada,4,7.0,0
32101.0,45.0, USA,1,10.0,0
32110.0,29.0, USA,19,8.473684210526315,1
32122.0,24.0, USA,17,8.058823529411764,1
32127.0,65.0, USA,1,4.0,0
32134.0,27.0, USA,1,9.0,0
32135.0,14.0, USA,1,8.0,0
32146.0,53.0, united kingdom,1,5.0,0
32154.0,38.0, USA,4,6.5,0
32179.0,35.0, Canada,4,6.5,0
32182.0,42.0, USA,1,5.0,0
32184.0,24.0, USA,6,6.166666666666667,0
32188.0,51.0, USA,12,7.916666666666667,1
32192.0,18.0, USA,1,6.0,0
32196.0,20.0, USA,6,8.333333333333334,0
32197.0,60.0, USA,1,9.0,0
32198.0,40.0, Canada,2,6.5,0
32207.0,22.0, Australia,1,8.0,0
32208.0,51.0, USA,3,7.0,0
32217.0,17.0, USA,1,8.0,0
32219.0,39.0, USA,2,7.0,0
32221.0,25.0, united kingdom,1,5.0,0
32244.0,30.0, USA,7,9.428571428571429,1
32250.0,29.0, Canada,49,8.428571428571429,1
32252.0,45.0, USA,2,5.5,0
32275.0,73.0, USA,7,7.714285714285714,1
32276.0,22.0, USA,1,10.0,0
32283.0,44.0, USA,1,7.0,0
32289.0,64.0,USA,4,6.75,0
32297.0,52.0, Canada,1,7.0,0
32318.0,34.0, USA,1,8.0,0
32329.0,30.0, USA,15,8.133333333333333,1
32346.0,33.0, USA,2,10.0,0
32356.0,18.0, USA,1,10.0,0
32376.0,35.0, USA,1,2.0,0
32385.0,46.0, France,1,9.0,0
32393.0,26.0, Spain,1,5.0,0
32399.0,57.0, USA,1,6.0,0
32412.0,44.0, USA,5,8.4,0
32417.0,66.0, costa Rica,5,6.4,0
32428.0,31.0, USA,1,10.0,0
32437.0,67.0, USA,1,8.0,0
32444.0,22.0, Canada,16,6.6875,1
32450.0,15.0, USA,1,9.0,0
32451.0,21.0, united kingdom,1,9.0,0
32462.0,35.0, Germany,1,9.0,0
32463.0,51.0, Spain,1,7.0,0
32466.0,72.0, USA,1,6.0,0
32467.0,17.0, USA,8,6.875,1
32483.0,18.0, Spain,4,8.0,0
32496.0,21.0, Italy,1,8.0,0
32502.0,63.0, Sweden,1,8.0,0
32516.0,44.0, USA,15,8.8,1
32517.0,41.0, USA,1,10.0,0
32525.0,42.0, USA,1,8.0,0
32530.0,36.0, USA,6,6.0,0
32540.0,58.0, USA,1,10.0,0
32542.0,41.0, USA,1,7.0,0
32546.0,16.0, USA,1,10.0,0
32551.0,24.0, France,1,8.0,0
32553.0,57.0, USA,1,7.0,0
32559.0,51.0, USA,2,8.5,0
32561.0,34.0, united kingdom,1,5.0,0
32569.0,19.0, Canada,21,8.761904761904763,1
32570.0,14.0, Germany,1,7.0,0
32575.0,23.0, Australia,4,7.25,0
32599.0,17.0, USA,25,7.92,1
32607.0,50.0, Canada,1,5.0,0
32608.0,49.0, USA,1,8.0,0
32615.0,35.0, USA,2,7.0,0
32625.0,27.0, Spain,1,9.0,0
32627.0,49.0, USA,70,7.285714285714286,1
32641.0,23.0, USA,6,6.666666666666667,0
32652.0,44.0, Australia,1,7.0,0
32653.0,22.0, Norway,1,4.0,0
32655.0,36.0, USA,1,8.0,0
32671.0,16.0, USA,1,7.0,0
32678.0,24.0, Netherlands,3,6.666666666666667,0
32691.0,53.0, USA,4,5.75,0
32694.0,19.0, USA,3,6.0,0
32703.0,32.0, USA,2,7.0,0
32714.0,17.0, France,1,7.0,0
32721.0,36.0, France,81,7.864197530864198,1
32725.0,64.0, Polk,1,8.0,0
32741.0,43.0, Canada,1,5.0,0
32754.0,52.0, France,2,6.0,0
32758.0,43.0, USA,1,5.0,0
32761.0,20.0, Italy,1,8.0,0
32764.0,24.0, Australia,4,5.0,0
32766.0,34.0, Spain,1,5.0,0
32773.0,28.0, USA,134,7.902985074626866,1
32779.0,43.0, Canada,1,8.0,0
32782.0,57.0, Canada,1,6.0,0
32793.0,22.0, Canada,5,6.8,0
32796.0,49.0, Switzerland,1,8.0,0
32799.0,24.0, USA,1,10.0,0
32805.0,48.0, USA,1,10.0,0
32809.0,47.0, USA,1,8.0,0
32812.0,45.0, USA,1,10.0,0
32834.0,19.0, USA,1,3.0,0
32847.0,30.0, Germany,1,6.0,0
32855.0,38.0, USA,3,6.0,0
32861.0,41.0, USA,3,9.333333333333334,0
32886.0,24.0, USA,1,10.0,0
32909.0,28.0, USA,1,5.0,0
32914.0,17.0, USA,1,7.0,0
32920.0,21.0, USA,1,8.0,0
32930.0,18.0, USA,1,6.0,0
32934.0,73.0, USA,2,8.5,0
32937.0,24.0, united kingdom,1,7.0,0
32938.0,23.0, India,1,10.0,0
32942.0,66.0, USA,2,9.5,0
32955.0,53.0, Canada,6,7.0,0
32961.0,26.0, France,1,6.0,0
32963.0,56.0, USA,2,8.5,0
32964.0,37.0, USA,15,8.733333333333333,1
32990.0,27.0, USA,1,5.0,0
32991.0,56.0, USA,5,8.8,0
32992.0,64.0, USA,1,10.0,0
32993.0,26.0, Germany,1,5.0,0
32996.0,32.0, USA,1,10.0,0
32997.0,51.0, Germany,3,8.0,0
33004.0,33.0, USA,12,8.083333333333334,1
33007.0,43.0, Spain,1,6.0,0
33013.0,52.0, USA,1,10.0,0
33021.0,40.0, USA,1,10.0,0
33022.0,48.0, USA,2,8.5,0
33030.0,39.0, USA,6,8.833333333333334,0
33036.0,31.0, USA,8,7.5,1
33048.0,50.0, USA,1,6.0,0
33063.0,39.0, USA,1,4.0,0
33071.0,39.0, USA,3,7.666666666666667,0
33080.0,35.0, USA,1,7.0,0
33081.0,29.0, united kingdom,1,6.0,0
33094.0,26.0, USA,1,10.0,0
33112.0,32.0, USA,2,10.0,0
33114.0,44.0, Spain,8,7.0,1
33115.0,27.0, Australia,1,8.0,0
33119.0,23.0, Australia,2,8.0,0
33131.0,19.0, Canada,1,8.0,0
33135.0,28.0, USA,1,8.0,0
33137.0,18.0, USA,1,8.0,0
33140.0,23.0, Germany,1,5.0,0
33145.0,30.0, France,95,7.705263157894737,1
33153.0,43.0, USA,8,7.5,1
33155.0,14.0, USA,1,8.0,0
33157.0,38.0, new Zealand,1,10.0,0
33163.0,32.0, Canada,7,8.0,1
33178.0,39.0, USA,6,8.333333333333334,0
33187.0,52.0, USA,1,8.0,0
33200.0,44.0, USA,15,6.533333333333333,1
33203.0,35.0, USA,18,6.277777777777778,1
33226.0,49.0, united kingdom,1,9.0,0
33241.0,65.0, USA,1,9.0,0
33244.0,14.0, USA,1,9.0,0
33250.0,32.0, USA,1,9.0,0
33263.0,23.0, USA,3,9.333333333333334,0
33264.0,33.0, USA,9,7.111111111111111,1
33269.0,55.0, USA,1,8.0,0
33270.0,36.0, USA,10,5.9,1
33281.0,20.0, USA,2,9.0,0
33283.0,26.0, Canada,27,9.11111111111111,1
33288.0,42.0, USA,1,6.0,0
33297.0,18.0, Australia,2,6.0,0
33302.0,33.0, Germany,1,9.0,0
33307.0,29.0, Spain,15,6.6,1
33311.0,54.0, USA,1,9.0,0
33315.0,42.0, Canada,3,8.333333333333334,0
33317.0,65.0, USA,1,7.0,0
33318.0,33.0, USA,1,8.0,0
33319.0,24.0, Canada,26,8.307692307692308,1
33321.0,35.0, USA,1,10.0,0
33345.0,49.0, USA,13,4.769230769230769,1
33365.0,17.0, USA,1,3.0,0
33373.0,36.0, Germany,1,5.0,0
33383.0,33.0, USA,2,8.5,0
33384.0,18.0, USA,1,10.0,0
33386.0,23.0, USA,6,6.666666666666667,0
33388.0,22.0, USA,4,7.25,0
33395.0,29.0, USA,1,8.0,0
33405.0,33.0, USA,2,8.5,0
33408.0,39.0, Spain,23,8.130434782608695,1
33420.0,23.0, USA,2,4.0,0
33429.0,29.0, China,1,5.0,0
33431.0,40.0, Canada,2,7.0,0
33432.0,24.0, USA,6,7.833333333333333,0
33440.0,37.0, Australia,2,8.0,0
33458.0,29.0, USA,1,7.0,0
33461.0,21.0, USA,9,8.333333333333334,1
33471.0,24.0, Brazil,1,7.0,0
33475.0,47.0, USA,1,6.0,0
33477.0,50.0, Canada,1,10.0,0
33479.0,47.0, USA,1,7.0,0
33480.0,39.0, USA,1,8.0,0
33487.0,26.0, Australia,3,6.666666666666667,0
33489.0,26.0, USA,1,8.0,0
33500.0,31.0, USA,2,7.5,0
33505.0,33.0, USA,4,6.25,0
33509.0,39.0, Switzerland,5,6.8,0
33517.0,47.0, united kingdom,17,7.705882352941177,1
33535.0,36.0, Australia,1,3.0,0
33546.0,57.0, USA,1,10.0,0
33549.0,32.0, united kingdom,1,7.0,0
33552.0,48.0, USA,1,8.0,0
33560.0,32.0, Germany,3,5.333333333333333,0
33563.0,40.0, USA,1,3.0,0
33567.0,16.0, USA,1,9.0,0
33575.0,24.0, USA,1,7.0,0
33576.0,29.0, USA,6,9.833333333333334,0
33579.0,33.0, Canada,1,8.0,0
33580.0,27.0, USA,54,8.037037037037036,1
33585.0,41.0, USA,1,10.0,0
33590.0,31.0, Canada,5,7.4,0
33596.0,54.0, Canada,1,10.0,0
33597.0,45.0, USA,6,5.5,0
33612.0,59.0, USA,1,8.0,0
33614.0,36.0, USA,9,8.11111111111111,1
33618.0,62.0, USA,1,7.0,0
33622.0,28.0, USA,1,8.0,0
33633.0,36.0, Canada,10,7.0,1
33641.0,38.0, Germany,1,5.0,0
33654.0,48.0, USA,1,6.0,0
33656.0,53.0, USA,9,7.0,1
33659.0,50.0, USA,2,9.0,0
33663.0,25.0, USA,3,10.0,0
33668.0,47.0, USA,1,7.0,0
33673.0,41.0, Canada,1,4.0,0
33679.0,41.0, Canada,1,6.0,0
33680.0,54.0, USA,3,6.333333333333333,0
33681.0,47.0, USA,9,8.555555555555555,1
33685.0,58.0, USA,1,10.0,0
33697.0,34.0, Australia,2,7.5,0
33717.0,29.0, Australia,1,8.0,0
33720.0,31.0, Australia,1,8.0,0
33732.0,35.0, USA,2,10.0,0
33748.0,39.0, USA,1,7.0,0
33753.0,49.0, Brazil,1,10.0,0
33757.0,57.0, USA,1,8.0,0
33776.0,32.0, Poland,1,7.0,0
33787.0,36.0, Canada,1,1.0,0
33790.0,24.0, USA,1,8.0,0
33795.0,34.0, USA,1,8.0,0
33796.0,35.0, USA,1,8.0,0
33800.0,44.0, Australia,1,4.0,0
33813.0,55.0, USA,1,6.0,0
33816.0,33.0, Canada,19,7.473684210526316,1
33818.0,29.0, Canada,50,7.82,1
33822.0,30.0, USA,3,7.0,0
33829.0,34.0, France,1,10.0,0
33830.0,28.0, Austria,2,8.5,0
33834.0,53.0, USA,3,8.0,0
33836.0,42.0, USA,6,6.333333333333333,0
33845.0,13.0, Canada,1,7.0,0
33851.0,31.0, Canada,3,4.333333333333333,0
33852.0,27.0, USA,1,10.0,0
33854.0,73.0, united kingdom,1,8.0,0
33855.0,19.0, USA,1,9.0,0
33858.0,40.0, Canada,1,5.0,0
33865.0,25.0, USA,3,9.666666666666666,0
33871.0,23.0, USA,1,7.0,0
33875.0,28.0, Canada,1,10.0,0
33876.0,38.0, USA,1,8.0,0
33886.0,20.0, USA,1,5.0,0
33888.0,48.0, united kingdom,39,7.410256410256411,1
33890.0,18.0, USA,1,8.0,0
33892.0,14.0, Canada,1,7.0,0
33907.0,24.0, USA,1,8.0,0
33921.0,51.0, USA,1,8.0,0
33933.0,35.0, USA,25,7.64,1
33943.0,25.0, France,29,7.241379310344827,1
33944.0,60.0, USA,2,9.0,0
33967.0,39.0, USA,3,9.333333333333334,0
33970.0,36.0, Canada,1,8.0,0
33973.0,31.0, USA,1,7.0,0
33974.0,24.0, USA,78,7.012820512820513,1
33980.0,18.0, USA,9,7.777777777777778,1
33981.0,46.0, USA,5,5.2,0
33993.0,18.0, USA,1,10.0,0
33999.0,51.0, USA,19,7.684210526315789,1
34013.0,37.0, USA,1,8.0,0
34019.0,34.0, Italy,2,8.0,0
34034.0,23.0, USA,1,8.0,0
34039.0,36.0, USA,1,7.0,0
34040.0,32.0, USA,1,5.0,0
34052.0,20.0, Spain,1,9.0,0
34054.0,33.0, USA,1,4.0,0
34063.0,32.0, USA,1,3.0,0
34068.0,55.0, USA,1,10.0,0
34074.0,48.0, Singapore,1,3.0,0
34075.0,25.0, USA,16,6.875,1
34077.0,42.0, USA,1,8.0,0
34102.0,55.0, united kingdom,1,6.0,0
34115.0,37.0, USA,12,7.0,1
34127.0,72.0, USA,1,8.0,0
34133.0,19.0, USA,1,10.0,0
34137.0,36.0, Germany,1,7.0,0
34148.0,41.0, Australia,1,1.0,0
34152.0,22.0, Germany,12,7.5,1
34170.0,29.0, USA,1,7.0,0
34175.0,18.0, USA,1,1.0,0
34177.0,61.0, USA,3,8.333333333333334,0
34179.0,35.0, USA,1,7.0,0
34189.0,50.0, Australia,1,10.0,0
34194.0,43.0, USA,1,8.0,0
34196.0,31.0, Australia,1,7.0,0
34205.0,25.0, Australia,2,7.0,0
34208.0,33.0, USA,1,9.0,0
34215.0,28.0, Australia,12,9.5,1
34216.0,18.0, Canada,3,6.666666666666667,0
34220.0,57.0, Australia,2,7.0,0
34222.0,22.0, USA,2,9.5,0
34223.0,40.0, united kingdom,6,6.5,0
34227.0,46.0, USA,7,7.428571428571429,1
34231.0,35.0, Australia,1,3.0,0
34233.0,25.0, USA,2,8.0,0
34243.0,27.0, USA,4,6.25,0
34244.0,47.0, united kingdom,1,7.0,0
34256.0,19.0, USA,2,4.0,0
34272.0,56.0, USA,2,7.5,0
34296.0,30.0, USA,1,4.0,0
34300.0,35.0, Canada,61,5.852459016393443,1
34301.0,33.0, Germany,1,7.0,0
34314.0,22.0, Canada,4,6.5,0
34316.0,16.0, USA,1,8.0,0
34318.0,28.0, Germany,1,7.0,0
34362.0,42.0, USA,3,6.666666666666667,0
34367.0,41.0, USA,1,10.0,0
34375.0,15.0, Canada,1,8.0,0
34377.0,54.0, Canada,15,7.866666666666666,1
34397.0,25.0, USA,4,7.0,0
34398.0,35.0, Italy,1,10.0,0
34413.0,31.0, Canada,1,10.0,0
34415.0,68.0, Australia,1,7.0,0
34428.0,23.0, USA,1,3.0,0
34441.0,33.0, USA,2,7.5,0
34443.0,33.0, USA,1,6.0,0
34452.0,32.0, USA,1,5.0,0
