,Age,Country,Book_Count,Average_Rating,Above_Average
68984,26,119,34,6.91,1
68998,43,119,15,9.2,1
69004,59,119,1,10.0,0
69009,48,119,1,10.0,0
69010,39,20,1,4.0,0
69017,40,119,3,6.0,0
69021,26,47,1,10.0,0
69022,56,119,2,8.0,0
69023,25,119,11,6.73,1
69025,27,107,1,5.0,0
69042,55,20,26,8.5,1
69049,28,107,1,9.0,0
69063,29,144,2,9.0,0
69068,57,119,1,7.0,0
69076,31,107,13,7.46,1
69078,42,119,492,7.93,1
69079,27,63,1,3.0,0
69085,25,119,1,8.0,0
69086,32,47,1,7.0,0
69087,38,119,1,10.0,0
69089,28,7,18,7.0,1
69093,17,119,1,10.0,0
69102,22,119,1,1.0,0
69114,28,110,1,8.0,0
69120,28,119,4,8.5,0
69141,23,47,1,5.0,0
69156,31,119,89,7.43,1
69180,50,119,7,5.14,1
69183,47,119,4,8.0,0
69189,34,107,1,8.0,0
69191,46,119,1,8.0,0
69195,64,119,1,5.0,0
69228,43,119,3,7.33,0
69232,55,119,31,9.48,1
69245,50,107,1,8.0,0
69250,40,143,1,5.0,0
69275,30,119,2,4.5,0
69276,22,144,1,5.0,0
69291,32,144,1,7.0,0
69311,29,47,2,7.5,0
69320,29,119,3,6.67,0
69322,31,142,3,8.0,0
69331,37,47,1,8.0,0
69332,32,47,9,6.44,1
69335,23,144,3,8.0,0
69341,36,20,3,6.0,0
69354,25,119,2,10.0,0
69365,38,119,1,9.0,0
69369,58,119,1,10.0,0
69378,46,119,66,7.03,1
69388,35,119,3,7.33,0
69389,29,119,107,7.47,1
69400,32,20,1,6.0,0
69405,36,84,32,7.41,1
69411,50,7,1,2.0,0
69412,23,119,1,5.0,0
69440,56,119,2,8.0,0
69444,50,47,2,3.5,0
69460,36,96,9,7.89,1
69466,19,119,4,8.0,0
69489,27,119,1,10.0,0
69493,42,65,3,8.33,0
69499,31,7,1,5.0,0
69526,21,20,1,6.0,0
69528,65,119,1,7.0,0
69564,47,119,1,9.0,0
69568,21,119,1,5.0,0
69580,61,119,2,9.0,0
69585,35,119,1,7.0,0
69593,44,119,5,6.4,0
69600,30,119,6,5.67,0
69602,37,119,1,3.0,0
69605,20,119,1,6.0,0
69606,39,119,1,7.0,0
69617,24,107,1,9.0,0
69627,29,119,18,7.39,1
69648,34,144,4,8.0,0
69655,42,119,3,5.0,0
69658,39,119,6,9.67,0
69661,54,119,2,6.5,0
69666,19,119,1,9.0,0
69672,46,119,2,9.5,0
69684,33,119,54,7.11,1
69686,56,119,1,9.0,0
69687,58,119,1,9.0,0
69691,18,119,3,9.0,0
69692,37,119,1,8.0,0
69693,19,119,1,5.0,0
69697,24,119,273,8.61,1
69698,46,119,2,8.5,0
69711,37,119,1,8.0,0
69721,32,119,38,7.68,1
69727,25,110,3,7.33,0
69731,45,20,2,7.0,0
69732,23,44,1,7.0,0
69734,23,47,1,7.0,0
69740,32,119,1,9.0,0
69749,20,20,11,7.64,1
69759,46,119,1,8.0,0
69768,28,84,2,6.5,0
69775,41,119,20,10.0,1
69790,41,7,5,5.8,0
69795,39,47,1,8.0,0
69808,34,44,62,7.39,1
69810,36,84,4,8.25,0
69823,25,119,3,5.67,0
69839,35,119,1,8.0,0
69845,30,119,1,9.0,0
69858,26,20,1,7.0,0
69865,25,107,1,10.0,0
69878,38,144,5,6.2,0
69888,32,119,1,8.0,0
69893,18,47,1,8.0,0
69896,63,144,1,9.0,0
69903,53,119,1,3.0,0
69907,80,119,1,8.0,0
69911,53,119,1,9.0,0
69913,33,47,1,10.0,0
69916,55,119,3,7.67,0
69917,47,119,1,7.0,0
69929,71,119,8,8.12,1
69931,34,119,1,7.0,0
69936,15,119,1,10.0,0
69944,50,7,1,7.0,0
69945,51,119,5,7.2,0
69955,50,44,5,4.4,0
69964,50,20,2,9.0,0
69967,41,20,16,6.94,1
69971,43,119,84,7.5,1
69972,35,119,1,6.0,0
69973,26,20,1,7.0,0
70003,61,119,1,7.0,0
70019,30,63,1,9.0,0
70022,53,119,1,7.0,0
70038,27,20,3,7.0,0
70040,33,47,2,8.0,0
70052,30,20,47,6.72,1
70055,18,119,2,9.0,0
70065,19,20,21,5.67,1
70066,17,119,7,9.0,1
70070,47,119,2,5.5,0
70074,61,119,1,10.0,0
70116,48,119,1,10.0,0
70118,38,144,1,7.0,0
70121,13,137,1,7.0,0
70122,55,20,2,7.5,0
70125,57,119,1,8.0,0
70129,25,119,1,7.0,0
70138,28,20,3,5.33,0
70150,48,119,2,7.5,0
70153,34,20,3,7.67,0
70164,30,119,3,9.0,0
70165,25,20,1,4.0,0
70183,25,20,75,6.99,1
70186,27,20,3,9.33,0
70192,61,119,12,5.5,1
70193,33,44,4,6.25,0
70201,61,119,4,7.75,0
70214,32,84,2,4.5,0
70222,56,20,10,8.0,1
70236,27,119,1,8.0,0
70237,24,119,1,9.0,0
70238,26,47,11,8.09,1
70246,15,119,1,5.0,0
70260,39,47,1,7.0,0
70265,23,119,1,8.0,0
70266,37,110,1,5.0,0
70286,21,119,1,9.0,0
70287,16,119,1,7.0,0
70291,56,7,1,8.0,0
70299,33,119,1,7.0,0
70302,24,119,14,7.93,1
70309,59,119,1,8.0,0
70310,21,44,1,8.0,0
70314,23,20,2,5.5,0
70318,31,119,14,5.5,1
70324,50,47,1,4.0,0
70387,22,119,1,7.0,0
70395,22,20,1,8.0,0
70398,40,119,1,7.0,0
70399,18,47,1,8.0,0
70401,23,119,17,8.94,1
70402,36,119,17,7.88,1
70415,57,119,163,8.83,1
70436,20,119,1,7.0,0
70441,41,20,3,9.0,0
70443,30,119,1,9.0,0
70448,17,119,10,8.1,1
70450,25,20,2,5.0,0
70451,44,20,1,8.0,0
70461,39,119,2,8.0,0
70463,29,119,2,8.5,0
70464,55,119,1,10.0,0
70469,23,44,1,7.0,0
70472,16,20,1,7.0,0
70475,35,119,3,5.67,0
70477,31,119,4,7.5,0
70479,19,44,1,8.0,0
70480,15,119,1,10.0,0
70487,42,119,1,7.0,0
70509,36,119,2,7.5,0
70510,56,119,5,8.6,0
70519,16,119,2,9.0,0
70529,70,119,1,6.0,0
70532,23,119,1,8.0,0
70536,37,119,1,5.0,0
70538,35,119,2,8.0,0
70541,26,47,32,7.62,1
70543,25,119,5,8.6,0
70550,37,7,2,5.0,0
70554,46,119,4,4.5,0
70560,51,119,2,8.5,0
70569,42,20,19,8.37,1
70571,56,119,3,8.67,0
70574,49,119,1,8.0,0
70579,24,119,1,9.0,0
70585,46,109,3,7.67,0
70594,53,20,148,8.18,1
70595,31,119,1,6.0,0
70606,27,7,2,8.5,0
70610,28,119,1,8.0,0
70620,25,119,1,7.0,0
70629,35,47,3,7.33,0
70636,31,119,1,7.0,0
70645,41,107,1,6.0,0
70648,34,84,2,9.0,0
70649,31,119,33,8.79,1
70654,21,119,1,10.0,0
70655,32,119,1,8.0,0
70656,22,47,1,8.0,0
70664,27,119,1,9.0,0
70666,18,119,109,6.72,1
70670,42,119,1,7.0,0
70676,26,119,1,8.0,0
70689,29,119,1,6.0,0
70694,53,144,2,6.5,0
70696,57,20,1,8.0,0
70699,33,7,1,8.0,0
70700,57,119,2,8.0,0
70703,33,98,50,7.1,1
70711,32,119,1,8.0,0
70713,49,7,7,6.57,1
70727,34,119,1,7.0,0
70731,38,7,3,8.33,0
70749,50,119,1,8.0,0
70772,36,119,5,5.4,0
70783,81,119,3,7.67,0
70789,41,60,1,10.0,0
70791,37,119,10,7.4,1
70796,26,107,10,6.7,1
70803,17,20,1,8.0,0
70813,24,20,1,7.0,0
70826,33,119,1,9.0,0
70834,33,119,1,7.0,0
70836,51,119,2,6.0,0
70837,16,119,1,9.0,0
70851,15,119,1,10.0,0
70864,45,119,19,6.74,1
70866,31,47,4,7.0,0
70882,36,119,1,5.0,0
70885,38,7,1,7.0,0
70888,26,119,1,9.0,0
70898,57,119,1,8.0,0
70900,31,107,1,8.0,0
70918,34,119,7,5.57,1
70931,36,119,30,8.07,1
70935,41,119,2,10.0,0
70941,63,107,1,5.0,0
70947,58,119,2,10.0,0
70951,49,119,4,6.5,0
70953,45,119,4,5.75,0
70965,31,20,2,5.5,0
70969,36,144,2,9.0,0
70981,28,119,4,6.75,0
70984,57,119,1,10.0,0
70994,32,119,4,7.25,0
70996,31,63,2,8.0,0
70999,57,165,23,8.3,1
71019,55,119,4,6.5,0
71030,59,119,1,7.0,0
71033,56,119,1,8.0,0
71035,32,119,1,10.0,0
71071,49,119,1,4.0,0
71075,26,119,11,7.64,1
71076,41,119,5,6.6,0
71086,49,107,1,7.0,0
71102,23,144,26,7.54,1
71104,61,119,1,9.0,0
71109,37,119,1,9.0,0
71155,16,47,1,8.0,0
71160,53,119,1,8.0,0
71162,40,20,9,7.56,1
71169,30,119,1,2.0,0
71174,19,119,1,8.0,0
71178,38,119,1,8.0,0
71181,40,119,8,6.88,1
71183,32,60,11,7.64,1
71188,26,119,4,7.5,0
71193,61,119,8,7.12,1
71201,31,119,4,7.25,0
71226,52,119,3,5.67,0
71232,16,119,1,9.0,0
71233,16,74,4,6.5,0
71234,30,119,36,9.44,1
71239,24,119,3,5.0,0
71261,29,119,8,9.5,1
71268,42,20,2,5.0,0
71269,45,20,3,8.0,0
71285,28,107,8,8.0,1
71291,48,107,1,8.0,0
71292,45,142,1,5.0,0
71310,17,119,1,7.0,0
71313,30,32,1,10.0,0
71317,28,47,1,8.0,0
71362,30,119,3,8.0,0
71364,23,119,1,7.0,0
71377,31,20,1,8.0,0
71415,21,119,2,6.0,0
71420,27,119,2,7.0,0
71430,29,107,1,6.0,0
71450,48,107,1,5.0,0
71453,35,119,1,10.0,0
71464,23,119,1,1.0,0
71470,62,20,37,8.03,1
71476,17,107,1,8.0,0
71490,23,119,28,6.5,1
71500,58,119,1,8.0,0
71507,19,119,1,7.0,0
71513,23,119,1,3.0,0
71514,31,119,3,7.33,0
71521,35,20,8,8.0,1
71522,37,119,15,5.33,1
71523,78,119,1,7.0,0
71533,26,144,1,7.0,0
71537,19,7,1,8.0,0
71546,34,47,1,7.0,0
71551,57,119,3,6.33,0
71554,37,47,4,6.25,0
71558,55,20,3,8.0,0
71561,63,119,4,7.25,0
71568,28,20,8,6.25,1
71577,30,47,1,2.0,0
71600,27,107,1,8.0,0
71605,29,47,1,3.0,0
71612,25,98,5,8.4,0
71613,34,119,1,5.0,0
71615,29,119,3,7.67,0
71620,46,119,3,9.0,0
71623,34,119,2,8.5,0
71641,30,47,1,8.0,0
71653,18,119,1,9.0,0
71657,27,119,1,9.0,0
71660,33,119,1,9.0,0
71662,22,119,9,6.11,1
71672,60,47,2,5.5,0
71676,56,47,2,8.0,0
71683,23,7,1,8.0,0
71684,44,47,1,8.0,0
71691,27,119,1,10.0,0
71698,17,47,1,1.0,0
71700,32,47,1,8.0,0
71701,41,119,1,9.0,0
71703,39,119,5,7.6,0
71711,22,119,2,9.0,0
71712,26,119,52,7.17,1
71713,32,119,2,8.0,0
71714,39,107,1,1.0,0
71716,36,119,5,8.0,0
71720,26,44,1,9.0,0
71728,49,107,8,5.5,1
71739,34,47,31,8.03,1
71752,20,119,19,7.79,1
71753,41,119,1,10.0,0
71765,36,119,2,6.0,0
71769,57,119,1,8.0,0
71777,34,119,2,9.0,0
71778,52,119,1,7.0,0
71786,29,119,16,6.81,1
71788,67,28,1,8.0,0
71799,29,119,5,4.2,0
71804,17,119,1,9.0,0
71811,28,119,2,9.0,0
71812,29,66,1,8.0,0
71814,24,119,1,9.0,0
71822,47,7,2,3.0,0
71831,21,119,22,7.64,1
71837,60,7,1,8.0,0
71842,22,119,1,7.0,0
71849,26,119,1,6.0,0
71853,23,119,38,7.84,1
71855,20,119,2,6.0,0
71859,20,47,1,6.0,0
71872,23,107,1,8.0,0
71883,21,107,1,8.0,0
71884,46,119,10,8.0,1
71889,25,20,1,8.0,0
71905,32,47,1,5.0,0
71912,38,107,4,9.0,0
71918,36,47,3,6.33,0
71927,32,47,1,7.0,0
71935,31,119,1,6.0,0
71936,25,107,1,5.0,0
71957,26,47,3,9.0,0
71967,24,47,8,7.5,1
71974,30,107,1,4.0,0
71981,30,107,16,8.44,1
71989,50,119,1,10.0,0
72004,36,119,2,9.0,0
72005,66,119,6,6.5,0
72029,52,44,1,6.0,0
72030,38,119,1,8.0,0
72032,49,119,1,9.0,0
72038,35,63,1,10.0,0
72067,35,119,1,10.0,0
72090,43,119,1,7.0,0
72100,37,119,15,6.6,1
72109,41,119,2,9.5,0
72124,22,107,2,8.5,0
72145,29,119,1,7.0,0
72148,19,47,2,8.0,0
72151,37,47,1,7.0,0
72153,20,47,3,8.67,0
72154,40,47,1,8.0,0
72155,27,47,1,4.0,0
72156,37,119,1,10.0,0
72163,25,119,10,9.2,1
72169,25,107,6,8.17,0
72186,55,119,1,6.0,0
72195,21,47,2,7.0,0
72198,37,47,1,6.0,0
72201,37,144,2,9.0,0
72204,42,119,2,3.0,0
72210,17,44,2,6.0,0
72211,18,44,3,8.67,0
72214,40,20,71,8.62,1
72222,22,47,2,8.5,0
72233,65,119,7,7.29,1
72244,34,119,1,7.0,0
72247,18,119,4,7.25,0
72254,38,20,1,8.0,0
72260,66,119,1,10.0,0
72261,21,119,8,7.62,1
72282,50,20,5,6.6,0
72287,34,119,10,7.1,1
72296,33,119,10,7.2,1
72300,22,107,3,8.67,0
72303,28,119,1,9.0,0
72309,34,107,1,8.0,0
72312,22,20,1,9.0,0
72322,23,144,1,10.0,0
72327,20,101,2,9.5,0
72341,18,119,1,5.0,0
72347,32,110,5,6.2,0
72352,49,107,128,6.68,1
72355,41,119,2,9.0,0
72368,15,119,14,6.5,1
72391,48,119,1,10.0,0
72398,28,107,1,6.0,0
72404,16,107,2,8.0,0
72424,58,7,1,1.0,0
72448,27,107,2,9.0,0
72451,51,144,13,8.08,1
72456,25,63,1,7.0,0
72458,41,119,1,10.0,0
72470,39,119,9,7.22,1
72476,14,119,1,7.0,0
72482,24,119,4,6.75,0
72497,15,119,1,9.0,0
72508,50,119,1,8.0,0
72509,15,119,1,8.0,0
72514,21,47,1,8.0,0
72521,54,119,1,9.0,0
72526,19,144,1,8.0,0
72529,38,119,2,9.0,0
72530,42,119,24,7.88,1
72531,48,119,7,9.14,1
72540,24,107,1,7.0,0
72545,58,119,1,10.0,0
72554,31,20,1,9.0,0
72589,30,107,2,7.5,0
72601,24,47,14,7.14,1
72612,33,119,1,9.0,0
72644,26,47,1,10.0,0
72655,38,119,1,5.0,0
72658,45,119,1,5.0,0
72660,42,57,1,8.0,0
72682,46,20,1,8.0,0
72687,70,7,3,7.0,0
72688,54,7,1,3.0,0
72689,60,20,1,5.0,0
72702,19,119,1,10.0,0
72707,24,43,6,8.83,0
72728,30,107,2,6.0,0
72732,35,119,2,7.5,0
72735,67,7,1,5.0,0
72737,47,119,1,10.0,0
72760,37,119,1,9.0,0
72765,33,119,1,7.0,0
72767,26,119,1,7.0,0
72768,38,119,1,8.0,0
72770,32,7,8,7.25,1
72771,44,47,4,7.0,0
72778,54,119,1,5.0,0
72785,39,119,24,6.67,1
72804,20,44,1,7.0,0
72839,52,119,1,6.0,0
72841,39,119,2,7.5,0
72852,19,119,1,4.0,0
72863,33,84,5,7.0,0
72866,51,7,1,7.0,0
72868,17,119,1,7.0,0
72874,36,144,1,1.0,0
72876,22,119,2,7.0,0
72882,64,119,7,7.71,1
72883,58,119,1,3.0,0
72887,54,119,2,6.5,0
72888,25,119,1,7.0,0
72909,32,20,4,7.25,0
72915,35,119,1,9.0,0
72921,29,119,1,10.0,0
72940,41,119,15,8.27,1
72946,46,119,4,8.5,0
72947,35,20,1,10.0,0
72950,23,119,2,6.5,0
72954,44,119,1,9.0,0
72963,64,119,1,9.0,0
72965,59,119,1,9.0,0
72966,34,119,2,9.0,0
72968,45,119,1,8.0,0
72975,21,119,8,8.0,1
72980,52,119,1,7.0,0
72985,35,119,1,10.0,0
72990,31,119,22,7.68,1
72992,44,44,40,7.55,1
72999,42,47,5,6.4,0
73003,37,119,5,9.0,0
73004,24,84,1,7.0,0
73039,24,119,2,9.0,0
73045,18,20,4,6.75,0
73046,22,84,1,7.0,0
73048,37,119,1,10.0,0
73050,31,119,1,9.0,0
73059,66,119,4,9.0,0
73061,25,47,1,8.0,0
73076,26,144,6,8.17,0
73079,20,119,1,7.0,0
73082,20,119,1,7.0,0
73093,19,119,1,4.0,0
73095,27,144,1,9.0,0
73097,28,20,1,8.0,0
73114,24,119,1,7.0,0
73124,30,119,5,7.2,0
73127,21,119,16,8.62,1
73130,34,119,1,8.0,0
73133,50,119,4,8.0,0
73139,15,119,1,7.0,0
73143,29,20,1,8.0,0
73144,25,119,1,5.0,0
73157,20,119,15,5.53,1
73172,45,119,1,8.0,0
73179,36,119,2,7.5,0
73180,38,119,1,8.0,0
73195,26,119,1,8.0,0
73196,35,119,25,8.72,1
73198,31,119,2,8.0,0
73219,26,119,1,7.0,0
73224,42,119,14,9.43,1
73231,25,7,1,6.0,0
73243,63,119,2,9.0,0
73260,32,119,1,6.0,0
73261,65,119,2,7.5,0
73275,36,119,1,9.0,0
73292,33,119,1,9.0,0
73303,40,119,4,6.0,0
73311,37,47,1,7.0,0
73314,64,47,1,4.0,0
73315,59,137,1,5.0,0
73326,17,119,1,6.0,0
73330,29,119,57,9.09,1
73336,53,20,1,8.0,0
73363,22,119,5,8.4,0
73366,25,47,1,4.0,0
73385,23,75,1,8.0,0
73394,33,119,31,8.19,1
73398,40,119,7,6.86,1
73399,17,74,21,9.9,1
73402,25,107,1,10.0,0
73411,35,144,1,7.0,0
73436,54,119,2,9.5,0
73460,37,119,1,3.0,0
73464,28,47,34,7.88,1
73467,56,20,6,7.83,0
73469,56,20,6,7.0,0
73474,27,20,1,7.0,0
73477,40,119,1,8.0,0
73479,16,119,13,7.08,1
73482,51,119,1,6.0,0
73485,30,44,2,7.5,0
73486,19,119,5,8.2,0
73504,24,17,8,7.12,1
73509,28,119,3,6.33,0
73523,23,107,1,7.0,0
73532,34,119,8,8.12,1
73554,41,107,4,9.75,0
73578,19,20,1,7.0,0
73584,30,20,1,1.0,0
73588,38,119,67,5.34,1
73599,42,119,1,9.0,0
73617,20,119,1,8.0,0
73619,36,63,1,8.0,0
73622,27,119,11,8.27,1
73632,47,119,1,9.0,0
73670,77,119,4,7.75,0
73677,52,119,1,10.0,0
73681,27,98,124,8.27,1
73691,20,119,7,7.0,1
73693,52,119,1,7.0,0
73701,45,119,1,7.0,0
73704,29,144,1,10.0,0
73716,30,20,3,8.67,0
73722,42,119,1,7.0,0
73730,24,119,1,7.0,0
73732,49,119,4,6.0,0
73741,30,119,11,8.36,1
73746,16,119,4,6.0,0
73747,25,119,1,9.0,0
73748,55,119,4,6.75,0
73755,13,7,1,8.0,0
73759,17,119,1,10.0,0
73767,52,144,3,8.0,0
73769,37,20,1,8.0,0
73779,17,119,2,7.5,0
73782,32,119,1,8.0,0
73798,33,119,11,7.09,1
73824,26,47,1,10.0,0
73829,36,107,6,6.33,0
73833,26,119,4,8.75,0
73835,20,119,2,8.0,0
73840,53,119,1,6.0,0
73850,31,7,1,6.0,0
73854,37,47,1,8.0,0
73869,32,119,1,7.0,0
73870,54,119,1,7.0,0
73882,41,119,1,9.0,0
73885,27,144,1,8.0,0
73889,17,7,1,8.0,0
73893,27,119,10,7.7,1
73895,42,144,1,8.0,0
73896,39,119,1,10.0,0
73904,32,119,1,7.0,0
73917,40,43,2,6.0,0
73923,29,119,54,7.48,1
73940,56,119,1,8.0,0
73958,25,119,3,6.33,0
73963,70,119,1,7.0,0
73977,37,119,1,6.0,0
73978,24,119,2,10.0,0
73987,37,119,3,5.33,0
73991,59,9,9,7.11,1
73992,24,107,1,7.0,0
74000,21,63,1,6.0,0
74003,24,119,1,9.0,0
74022,44,119,1,8.0,0
74023,56,119,1,10.0,0
74025,33,20,1,8.0,0
74026,21,119,64,7.19,1
74029,25,144,1,8.0,0
74051,39,119,2,8.0,0
74056,24,119,38,7.89,1
74062,25,119,2,6.5,0
74074,14,47,2,8.0,0
74076,62,20,1,9.0,0
74080,22,47,1,4.0,0
74086,50,20,1,7.0,0
74088,16,119,5,7.4,0
74089,29,144,6,5.33,0
74093,23,119,17,7.35,1
74100,48,119,1,6.0,0
74103,43,119,2,6.5,0
74106,64,119,28,8.18,1
74113,29,119,6,6.67,0
74115,37,119,2,10.0,0
74121,42,144,1,5.0,0
74129,29,84,2,6.5,0
74130,16,119,1,10.0,0
74136,70,119,1,5.0,0
74137,35,119,2,6.0,0
74157,13,119,1,9.0,0
74164,17,119,6,9.5,0
74165,15,119,1,7.0,0
74172,20,44,32,7.28,1
74175,23,119,7,7.86,1
74176,31,119,7,8.0,1
74185,28,119,24,7.96,1
74187,26,119,6,7.83,0
74189,21,119,5,9.6,0
74197,16,119,1,10.0,0
74199,14,7,1,2.0,0
74201,39,63,2,7.5,0
74212,27,119,1,8.0,0
74215,26,44,32,8.69,1
74221,18,119,1,8.0,0
74238,46,119,11,7.91,1
74248,18,119,1,5.0,0
74262,23,63,2,8.5,0
74272,52,119,3,8.33,0
74274,49,20,7,7.71,1
74286,23,119,31,7.68,1
74295,20,119,1,8.0,0
74301,22,144,1,8.0,0
74315,51,119,2,6.0,0
74317,53,119,1,7.0,0
74322,21,119,1,10.0,0
74328,40,119,24,6.04,1
74329,16,144,2,4.5,0
74330,31,20,3,6.0,0
74353,21,119,1,9.0,0
74356,28,119,16,9.38,1
74358,34,119,3,4.33,0
74366,43,7,1,9.0,0
74375,17,20,1,6.0,0
74377,41,119,2,6.0,0
74391,40,20,2,6.5,0
74395,54,119,1,10.0,0
74437,50,119,1,9.0,0
74443,32,119,3,8.33,0
74450,14,119,1,7.0,0
74451,75,20,1,9.0,0
74453,61,119,45,6.16,1
74462,38,47,1,8.0,0
74466,32,119,7,7.57,1
74492,26,144,1,6.0,0
74493,28,119,29,6.79,1
74500,34,119,6,9.33,0
74505,26,44,8,5.75,1
74507,28,144,1,5.0,0
74510,27,119,3,6.0,0
74511,52,119,2,9.0,0
74518,37,109,1,5.0,0
74519,18,119,2,5.5,0
74523,41,119,1,10.0,0
74530,14,119,1,9.0,0
74539,37,119,1,7.0,0
74559,26,63,3,7.0,0
74569,15,119,6,9.83,0
74577,23,165,3,8.33,0
74582,32,119,1,10.0,0
74588,21,119,11,7.09,1
74601,23,119,1,8.0,0
74603,61,119,1,9.0,0
74608,17,119,1,9.0,0
74617,64,119,1,10.0,0
74625,22,119,1,5.0,0
74630,20,20,19,7.68,1
74631,28,144,2,7.0,0
74637,29,119,1,8.0,0
74642,18,119,3,8.33,0
74648,15,119,3,9.0,0
74654,29,47,1,7.0,0
74655,32,9,20,5.25,1
74657,56,119,2,7.5,0
74659,26,119,1,8.0,0
74672,19,119,1,7.0,0
74687,54,119,6,7.33,0
74689,39,119,48,7.35,1
74691,49,119,28,7.86,1
74694,23,119,1,9.0,0
74709,21,119,4,6.25,0
74711,27,142,1,10.0,0
74722,21,144,1,7.0,0
74743,32,119,7,5.86,1
74752,29,119,1,6.0,0
74758,24,119,27,8.67,1
74763,55,119,1,7.0,0
74776,39,119,4,8.5,0
74782,32,7,7,5.86,1
74785,30,119,1,10.0,0
74806,35,34,2,8.0,0
74825,38,7,4,7.25,0
74833,35,47,10,8.3,1
74836,24,7,1,7.0,0
74837,22,119,5,6.4,0
74838,22,104,2,8.5,0
74844,17,119,1,10.0,0
74846,26,20,2,3.0,0
74855,41,107,1,6.0,0
74863,65,119,1,7.0,0
74869,56,7,1,5.0,0
74871,49,119,6,9.0,0
74873,14,119,1,10.0,0
74874,40,119,1,8.0,0
74884,40,20,1,8.0,0
74885,35,119,1,8.0,0
74892,18,20,4,8.0,0
74898,35,20,1,10.0,0
74903,25,119,1,5.0,0
74908,18,98,7,7.71,1
74910,22,20,2,7.0,0
74911,25,119,12,8.42,1
74912,41,119,1,9.0,0
74917,32,78,1,10.0,0
74920,56,20,6,7.0,0
74929,31,47,5,6.2,0
74941,29,7,1,7.0,0
74958,25,107,2,7.5,0
74959,26,119,8,7.0,1
74974,41,119,1,10.0,0
74978,21,47,1,7.0,0
74997,34,119,2,7.0,0
74998,50,119,1,7.0,0
74999,33,20,1,9.0,0
75009,15,119,1,8.0,0
75022,23,14,1,8.0,0
75025,60,119,1,10.0,0
75028,39,84,6,6.83,0
75032,22,119,5,8.0,0
75070,61,119,1,8.0,0
75074,31,47,2,8.5,0
75079,32,119,1,8.0,0
75081,29,119,68,8.72,1
75096,28,119,6,8.5,0
75108,17,110,1,9.0,0
75115,31,47,44,7.43,1
75119,58,119,18,9.22,1
75125,49,119,2,9.0,0
75127,28,119,6,7.17,0
75128,48,119,1,5.0,0
75133,26,144,1,10.0,0
75144,39,144,1,6.0,0
75149,36,119,34,7.47,1
75154,47,119,1,8.0,0
75173,38,119,4,7.75,0
75181,22,47,1,7.0,0
75200,23,119,1,10.0,0
75215,15,119,1,10.0,0
75223,21,63,1,7.0,0
75231,56,107,2,5.0,0
75249,19,119,1,9.0,0
75251,16,119,5,7.0,0
75256,27,47,1,8.0,0
75259,53,20,1,10.0,0
75269,52,119,2,8.5,0
75281,58,119,1,8.0,0
75292,20,119,1,10.0,0
75293,24,44,3,8.0,0
75307,25,119,1,9.0,0
75308,28,144,1,8.0,0
75312,33,119,1,8.0,0
75321,42,119,1,6.0,0
75330,21,119,10,6.6,1
75332,26,119,1,6.0,0
75335,32,119,15,8.27,1
75349,49,110,4,7.75,0
75355,35,47,10,8.2,1
75366,18,107,1,9.0,0
75370,25,107,1,5.0,0
75371,30,44,1,8.0,0
75390,10,119,1,8.0,0
75405,49,119,8,7.12,1
75409,51,119,2,7.5,0
75410,29,107,1,8.0,0
75416,38,119,1,8.0,0
75428,69,119,4,9.0,0
75429,22,119,15,7.6,1
75430,33,119,1,10.0,0
75431,19,98,3,7.33,0
75442,15,14,1,7.0,0
75445,30,107,1,7.0,0
75451,39,119,2,8.0,0
75462,22,47,1,6.0,0
75468,22,44,1,9.0,0
75482,35,119,8,7.12,1
75485,27,119,31,7.94,1
75486,35,119,13,6.15,1
75490,34,119,1,9.0,0
75491,26,119,9,8.22,1
75492,56,119,2,7.5,0
75498,29,119,4,6.75,0
75501,32,119,1,8.0,0
75517,28,119,1,9.0,0
75519,23,61,2,7.0,0
75522,39,114,3,7.33,0
75529,52,119,1,7.0,0
75534,53,119,4,7.75,0
75535,41,119,2,9.5,0
75551,31,119,20,6.3,1
75560,34,119,3,7.33,0
75584,50,119,1,10.0,0
75585,38,119,6,7.0,0
75589,24,47,2,7.0,0
75591,33,119,254,8.37,1
75595,35,84,5,8.6,0
75599,25,47,3,9.67,0
75610,17,107,1,6.0,0
75617,61,47,1,8.0,0
75619,22,47,1,10.0,0
75622,36,119,1,6.0,0
75625,37,119,1,9.0,0
75626,48,119,1,7.0,0
75628,30,119,1,9.0,0
75635,55,119,2,8.5,0
75668,37,47,1,10.0,0
75670,41,144,1,9.0,0
75691,17,119,5,8.4,0
75695,36,119,14,9.0,1
75698,16,119,1,9.0,0
75701,56,119,11,8.18,1
75709,26,119,2,7.5,0
75712,13,119,1,9.0,0
75718,18,119,1,10.0,0
75735,30,119,1,8.0,0
75744,35,119,1,8.0,0
75746,19,119,1,5.0,0
75747,25,144,1,6.0,0
75748,23,119,4,6.5,0
75749,18,119,8,7.12,1
75752,50,170,1,8.0,0
75760,42,119,3,5.33,0
75762,27,119,6,8.0,0
75764,55,119,7,9.71,1
75767,12,7,1,8.0,0
75770,23,65,1,8.0,0
75771,35,119,12,3.92,1
75773,25,144,1,8.0,0
75777,28,28,9,7.67,1
75781,53,20,1,10.0,0
75802,33,119,3,9.67,0
75809,27,119,8,6.12,1
75812,55,130,1,7.0,0
75814,54,119,3,7.67,0
75825,36,119,2,8.0,0
